game_id|game_date|visit_id|home_id|visit_scores|home_scores|attendance|officials
1802336|12/14/2019 01:00 PM|486975|486836|['42', '38', '80']|['42', '23', '65']|611|['Paul Faia', 'Greg Moyer', 'Mike Palau']
1802335|12/14/2019 02:00 PM|486866|486819|['25', '40', '65']|['34', '52', '86']|4620|['Wally Rutecki', 'Nathan Farrell', 'Jeffrey Anderson']
1802338|12/14/2019 02:00 PM|486801|486687|['42', '34', '76']|['36', '51', '87']|8587|['Tyler Kumpf', 'Rodrick Dixon', 'Kelly Self']
1802298|12/14/2019 02:00 PM|486921|486881|['27', '41', '68']|['41', '44', '85']|1236|['Eric Anderson', 'Michael Luckie', 'Dwayne Gladden']
1802345|12/14/2019 02:00 PM|486858|486798|['36', '36', '72']|['37', '43', '80']|896|['Joseph Palacz', 'Carl Luciano', 'Rob Sneeden']
1802349|12/14/2019 02:00 PM|486939|486713|['31', '26', '57']|['39', '44', '83']|10991|['Kerby Sitton', 'Rick Crawford', 'Tom Eades']
1802360|12/14/2019 02:00 PM|486934|486988|['33', '38', '71']|['37', '36', '73']|418|['Jim Ostwalt', 'Craig Lastres', 'Ed Corliss']
1802364|12/14/2019 02:00 PM|486942|486807|['29', '42', '71']|['43', '48', '91']|987|['Christopher Merlo', 'Gerald Williams', 'KB Burdett']
1802368|12/14/2019 02:00 PM|486755|486968|['40', '31', '71']|['34', '39', '73']|7736|['Donnie Eppley', 'Bill Ek', 'Terry Wymer']
1802371|12/14/2019 02:00 PM|486886|486983|['31', '43', '74']|['40', '49', '89']|1231|['Michael Kitts', 'Kevin Ferguson', 'Bill McCarthy']
1802372|12/14/2019 02:00 PM|486681|486924|['37', '35', '72']|['48', '43', '91']|1395|['Chase Shaw', 'Nick Heater', 'Jeremy Mosier']
1802374|12/14/2019 02:00 PM|491050|486875|['31', '48', '79']|['48', '45', '93']|655|['James Wilkening', 'Jose Nieves', 'Brian Shey']
1802377|12/14/2019 02:00 PM|486753|486908|['35', '39', '74']|['44', '44', '88']|4649|['Trey Styons', 'Tony Henderson', 'Ted Valentine']
1802380|12/14/2019 02:00 PM|486696|486782|['39', '50', '89']|['34', '42', '76']|3693|['Mark Riggs', 'Bryan Anslinger', 'Todd Von Sossan']
1802381|12/14/2019 02:00 PM|486979|486827|['23', '26', '49']|['40', '31', '71']|812|['Mark Schnur', 'Sean Hull', 'Ray Natili']
1802343|12/14/2019 03:00 PM|486712|486699|['25', '24', '49']|['31', '29', '60']|-1|['Daryl Galinas', 'Kevin Brill', 'Mike Scyphers']
1802428|12/14/2019 03:00 PM|486690|486823|['33', '47', '80']|['36', '36', '72']|1654|['Edwin Young III', 'Tim Stewart', 'Charlie  Barlow']
1802422|12/14/2019 03:00 PM|486795|486956|['24', '37', '61']|['31', '44', '75']|8083|['Keith Kimble', 'John Higgins', 'Bert Smith']
1802318|12/14/2019 03:00 PM|486695|486822|['45', '34', '79']|['31', '44', '75']|1170|['Bobby Daw', 'Brian McNutt', 'Steve Honacki']
1802385|12/14/2019 03:00 PM|486905|486680|['25', '26', '51']|['24', '23', '47']|21868|['Patrick Evans', 'Don Daily', 'Doug Shows']
1802353|12/14/2019 03:00 PM|486883|486683|['19', '31', '50']|['41', '38', '79']|6314|['Jemel Spearman', 'Clarence Armstrong', 'Gary Maxwell']
1802347|12/14/2019 03:00 PM|486911|486915|['31', '33', '64']|['48', '34', '82']|7734|['Rob Rorke', 'Jason Baker', 'Mike Nance']
1802479|12/14/2019 04:00 PM|486797|486828|['30', '37', '67']|['38', '41', '79']|3234|['Kyle Regetz', 'Will Howard', 'Tony Greene']
1802488|12/14/2019 04:00 PM|486651|486985|['23', '25', '48']|['36', '32', '68']|8329|['Steve McJunkins', 'Brian Dorsey', 'Bo Boroski']
1802466|12/14/2019 04:00 PM|487053|486987|['23', '27', '50']|['41', '34', '75']|3152|['Ryan Sassano', 'Adam Flore', 'Ron Tyburski']
1802471|12/14/2019 04:00 PM|486726|486709|['30', '48', '78']|['39', '41', '80']|5847|['A.J. Desai', 'Earl Walton', 'Jamie Luckie']
1802358|12/14/2019 04:00 PM|486791|486667|['29', '32', '61']|['32', '30', '62']|1810|['Dan Church', 'Tommy Nunez', 'Scott Brown']
1802448|12/14/2019 04:00 PM|486745|486838|['25', '39', '64']|['35', '46', '81']|1350|['Landon Brandes', 'Adam James', 'Ben Stirt']
1802442|12/14/2019 04:30 PM|491321|486657|['30', '30', '60']|['51', '45', '96']|1580|['Michael Swoboda', 'Darryl Smith', 'Brian McAnally']
1802496|12/14/2019 05:00 PM|486849|486880|['30', '23', '53']|['36', '31', '67']|20111|['Vladmir Voyard-Tadal', 'Lee Cassell', 'Joe  Lindsay']
1802373|12/14/2019 05:00 PM|486790|486649|['36', '22', '58']|['31', '29', '60']|1008|['Justin Shamion', 'Anthony Jordan', 'Rob Brokenbrough']
1802499|12/14/2019 05:00 PM|486730|486982|['31', '40', '71']|['39', '39', '78']|5804|['Ron Groover', 'Tommy Morrissey', 'Mike Eades']
1802498|12/14/2019 05:00 PM|486938|486757|['40', '40', '80']|['29', '55', '84']|1776|"['Casey Kett', 'Alfred Smith', ""Andy O'Brien""]"
1802481|12/14/2019 05:00 PM|486739|486878|['24', '33', '57']|['43', '55', '98']|17702|['Chance Moore', 'Pat Driscoll', 'Kipp Kissinger']
1802480|12/14/2019 05:00 PM|486740|486665|['32', '40', '72']|['29', '40', '69']|2380|['Tim Gattis', 'Les Jones', 'Jeff Pon']
1802492|12/14/2019 06:00 PM|486950|486725|['40', '34', '74']|['34', '19', '53']|3083|['Michael Irving', 'Brad Ferrie', 'Brad Gaston']
1802402|12/14/2019 06:00 PM|486737|486964|['18', '28', '46']|['45', '35', '80']|3946|['Tom Spitznagel', 'Crystal Hogan', 'Marc A. Beasley']
1802497|12/14/2019 06:00 PM|486961|486718|['37', '38', '75']|['33', '47', '80']|10727|['Marques Pettigrew', 'Darron George', 'Joe DeRosa']
1802486|12/14/2019 07:00 PM|486785|486863|['34', '29', '7', '70']|['35', '28', '13', '76']|956|['Mark Fulton', 'Ryan Holmes', 'Rick Batsell']
1802536|12/14/2019 07:00 PM|486808|486803|['25', '42', '67']|['32', '34', '66']|10416|['Sean Casady', 'Owen Shortt', 'Todd Austin']
1802526|12/14/2019 07:00 PM|486717|486896|['24', '35', '59']|['30', '28', '58']|1002|['Michael Fortunato', 'John Floyd', 'Ken Clark']
1802504|12/14/2019 07:00 PM|486935|486936|['33', '29', '62']|['31', '38', '69']|14488|['Bob Staffen', 'Larry Spaulding', 'Tony Padilla']
1802508|12/14/2019 07:00 PM|486778|486698|['35', '33', '68']|['28', '36', '64']|10291|['Rick  Randall', 'Eric Curry', 'Randy McCall']
1802520|12/14/2019 07:00 PM|486834|486721|['44', '28', '72']|['29', '33', '62']|1924|['Brooks Wells', 'Dan  Dorian', 'Peter Juzenas']
1802447|12/14/2019 07:00 PM|486671|487000|['32', '46', '78']|['19', '39', '58']|2898|['Glen Mayberry', 'Jim Schipper', 'Nate Harris']
1802523|12/14/2019 07:00 PM|491256|486937|['30', '29', '59']|['50', '53', '103']|514|['Cody Vincent', 'Beau Melancon', 'Earl Lennie']
1802528|12/14/2019 08:00 PM|487144|486963|['21', '36', '57']|['30', '39', '69']|1886|['Kirk Smith', 'Chris Pacsi', 'Luke Schumer']
1802521|12/14/2019 08:00 PM|486850|486761|['31', '28', '59']|['39', '40', '79']|9067|['Gerry Pollard', 'Mike Reed', 'Chris Rastattar']
1802503|12/14/2019 08:00 PM|486729|486970|['34', '45', '79']|['42', '50', '92']|835|['Klaus Endrissat', 'Lewis Garrison', 'Ken Ditty']
1802533|12/14/2019 08:00 PM|492151|486852|['25', '29', '54']|['42', '40', '82']|-1|['NA', 'NA', 'NA']
1802558|12/14/2019 08:00 PM|486674|486976|['24', '54', '78']|['34', '48', '82']|5861|['Mike Roberts', 'Justin Porterfield', 'Evon Burroughs']
1802545|12/14/2019 08:00 PM|487172|486756|['34', '29', '63']|['44', '31', '75']|2340|['Kevin Mathis', 'John St. Clair', 'Tommy Short']
1802538|12/14/2019 08:00 PM|486859|486981|['41', '43', '84']|['39', '57', '96']|1725|['Craig Murley', 'Clyde Owens', 'Antinio Petty']
1802534|12/14/2019 08:00 PM|486830|486723|['46', '29', '75']|['34', '34', '68']|1101|['Jeff Lewis', 'Tariq Lucas', 'Donnie Olson']
1802562|12/14/2019 09:00 PM|486947|486672|['27', '32', '59']|['27', '39', '66']|2143|[]
1802553|12/14/2019 09:30 PM|486949|486749|['27', '52', '79']|['26', '47', '73']|1582|['Matt Basham', 'Chad Shepherd', 'DG Nelson']
1802543|12/14/2019 10:00 PM|486786|486784|['24', '38', '62']|['21', '16', '37']|1965|['Levon Zakarian', 'Tom Nally', 'Frank Harvey']
1802559|12/14/2019 10:00 PM|486851|486762|['35', '49', '84']|['34', '46', '80']|14644|['Deldre Carr', 'Greg Nixon', 'David Hall']
1802540|12/14/2019 10:00 PM|490552|486794|['36', '27', '63']|['61', '59', '120']|1463|['Charles Robinson', 'Steven Espinoza', 'Phil White']
1802527|12/14/2019 10:00 PM|486793|486998|['25', '29', '54']|['21', '37', '58']|1199|['Matthew Rukasin', 'Jeff Wooten', 'Jimmy Casas']
1802554|12/14/2019 10:30 PM|486993|486792|['45', '44', '89']|['29', '48', '77']|5734|['Casey McClellan', 'Michael Greenstein', 'Verne Harris']
1802566|12/15/2019 12:00 AM|486806|486776|['24', '34', '58']|['40', '32', '72']|1725|['James Curran', 'Chad Barlow', 'Terry Wymer']
1802567|12/15/2019 12:00 AM|490782|486829|['17', '24', '41']|['53', '44', '97']|3927|['Tony  Greene', 'Luke Payne', 'Davis Maxwell']
1802563||486662|486916|['22', '26', '48']|['33', '31', '64']|8216|['Bart Lenox', 'Stephen Orkus Jr.', 'Wesley Ford']
1802565|12/15/2019 01:00 AM|486746|486682|['31', '29', '60']|['24', '39', '63']|5846|['Chris Ford', 'Garrick Shannon', 'William Covington']
1802654|12/15/2019 12:00 PM|487651|486719|['18', '12', '30']|['44', '46', '90']|2554|['Matt Lavigne', 'JW Lucas', 'Anthony Franklin']
1802579|12/15/2019 01:00 PM|486799|486774|['23', '32', '55']|['35', '39', '74']|3963|['Wally Rutecki', 'Earl Walton', 'Mike Roberts']
1802580|12/15/2019 01:00 PM|486978|486895|['36', '45', '81']|['25', '36', '61']|988|['Andrew Maira', 'Sean Campbell', 'Adam Vandenburgh']
1802576|12/15/2019 01:30 PM|486967|486930|['33', '49', '82']|['51', '41', '92']|2840|['Michael Swoboda', 'Jon Campbell', 'Darryl Smith']
1802585|12/15/2019 01:30 PM|486813|486900|['26', '51', '77']|['42', '44', '86']|2164|['Alfred Smith', 'Steve McJunkins', 'Donnie Eppley']
1802586|12/15/2019 01:30 PM|486732|486706|['24', '22', '46']|['34', '39', '73']|9275|['Tommy Morrissey', 'Ron Groover', 'Jamie Luckie']
1802578|12/15/2019 02:00 PM|486940|486894|['21', '24', '45']|['24', '40', '64']|2428|['Kipp Kissinger', 'Roland Simmons', 'James Durham']
1802595|12/15/2019 02:00 PM|486864|486953|['36', '28', '64']|['43', '36', '79']|2820|['Luke Chittum', 'Brian McNutt', 'Steve Honacki']
1802594|12/15/2019 02:00 PM|486986|486800|['28', '37', '65']|['37', '39', '76']|3994|['Brian Shey', 'Jose Carrion', 'Lee Cassell']
1802593|12/15/2019 02:00 PM|486677|486842|['36', '30', '66']|['23', '38', '61']|1524|['Nathan Farrell', 'Tim Clougherty', 'James Breeding']
1802590|12/15/2019 02:00 PM|486914|486907|['37', '30', '67']|['46', '33', '79']|981|['Matt  Morales', 'Edwin Youn', 'Greg Langsdorf']
1802587|12/15/2019 02:00 PM|487150|486752|['28', '22', '50']|['46', '54', '100']|1964|['Jesse Joseph', 'Brad Clauss', 'Jeff Spedoske']
1802598|12/15/2019 03:00 PM|486943|486927|['38', '42', '80']|['37', '40', '77']|7469|['Roger Ayers', 'Brent Hampton', 'Bladamir Voyard-Tadal']
1802588|12/15/2019 03:00 PM|486960|486860|['35', '26', '61']|['19', '36', '55']|7035|['Randy Heimerman', 'Chuck Jones', 'Doug Sirmons']
1802616|12/15/2019 04:00 PM|486977|486929|['23', '33', '56']|['34', '36', '70']|15654|['Bo Boroski', 'Courtney Green', 'Chris  Beaver']
1802612|12/15/2019 04:00 PM|487241|486689|['27', '28', '55']|['40', '58', '98']|708|['Craig  Murley', 'Les Jones', 'Kevin Mathis']
1802631|12/15/2019 04:00 PM|486692|486679|['41', '32', '7', '80']|['36', '37', '11', '84']|2261|['Mike Nance', 'Tim Gattis', 'Gary  Maxwell']
1802601|12/15/2019 04:00 PM|486663|486955|['25', '29', '54']|['31', '41', '72']|5464|['Brandon Cruz', 'Kelly Pfeifer', 'Keith Kimble']
1802629|12/15/2019 04:00 PM|486887|486673|['36', '40', '76']|['30', '42', '72']|359|['Ken Washington', 'Archibald Whaley', 'Landon Brandes']
1802628|12/15/2019 04:00 PM|486825|486658|['33', '28', '61']|['35', '46', '81']|4480|['Zelton Steed', 'Kelly Self', 'Steven Anderson']
1802626|12/15/2019 04:00 PM|486742|486925|['32', '36', '68']|['36', '28', '64']|6272|['Evon Burroughs', 'A.J. Desai', 'Mike Eades']
1802584|12/15/2019 04:30 PM|486796|486710|['24', '32', '56']|['27', '43', '70']|1995|['Scott Brown', 'Anthony Jordan', 'Tony Padilla']
1802636|12/15/2019 05:00 PM|486655|486805|['28', '39', '67']|['26', '28', '54']|6394|['Doug Shows', 'Michael Stephens', 'Ted Valentine']
1802630|12/15/2019 05:00 PM|486847|486777|['22', '29', '51']|['42', '39', '81']|4904|['John Higgins', 'Gerry Pollard', 'Gene Grimshaw']
1802635|12/15/2019 05:30 PM|490051|486995|['27', '31', '58']|['44', '47', '91']|480|['Jake Young', 'Kelly Hunt', 'Roger Schmitz']
1802617|12/15/2019 06:00 PM|486789|486966|['26', '47', '73']|['39', '40', '79']|1284|['Marques Pettigrew', 'Eric Curry', 'Verne Harris']
1818180|12/15/2019 06:00 PM|491271|486669|['36', '29', '65']|['55', '62', '117']|1202|['Kevin Raher', 'Matthew Martinez', 'Robert Felder']
1802637|12/15/2019 06:30 PM|486958|486912|['29', '42', '71']|['38', '46', '84']|9854|['Paul Szelc', 'Larry Scirotto', 'Terry Oglesby']
1802623|12/15/2019 06:30 PM|486788|486661|['34', '42', '76']|['40', '47', '87']|4275|['Larry  Spaulding', 'Chris  Rastatter', 'Randy McCall']
1802639|12/15/2019 07:00 PM|486668|486704|['25', '26', '51']|['35', '26', '61']|7637|"['Pat Driscoll', ""Brian O'Connell"", 'Jeffrey Anderson']"
1802642|12/15/2019 08:00 PM|486659|486728|['24', '26', '50']|['38', '27', '65']|1243|['Michael  Nardone', 'Jason Mirabito', 'Michael Kitts']
1802619|12/15/2019 08:30 PM|486996|486856|['36', '37', '73']|['47', '47', '94']|5014|['Kevin Smith', 'Quinton Reece', 'Daryl Gelinas']
1802643||486700|486926|['30', '27', '57']|['35', '32', '67']|2740|['Rick Crawford', 'Roger Ayers', 'Bobby Daw']
1802650|12/16/2019 12:00 AM|486820|486821|['34', '44', '78']|['43', '43', '86']|1936|['Ryan Sassano', 'Ed Corliss', 'Clarence Armstrong']
1802663|12/16/2019 04:00 PM|487222|486921|['26', '46', '72']|['53', '43', '96']|58|['Leslie Jones', 'Joseph Palacz', 'Ian McClenny']
1802680|12/16/2019 07:00 PM|486769|486876|['23', '37', '60']|['38', '43', '81']|2046|['Dwayne Gladden', 'Tim Comer', 'Sean Hull']
1802681|12/16/2019 07:00 PM|486951|486971|['30', '20', '50']|['29', '30', '59']|7015|['Ron Tyburski', 'Terry Wymer', 'Mike Eades']
1802699|12/16/2019 07:00 PM|486899|486920|['45', '44', '89']|['28', '34', '62']|2134|['Todd Austin', 'Bart Lenox', 'Blake Harris']
1802694|12/16/2019 07:00 PM|486897|486983|['26', '38', '64']|['38', '36', '74']|1207|['Matt Palumb', 'Josh White', 'Rob Riley']
1802664|12/16/2019 07:00 PM|486879|486794|['29', '39', '68']|['40', '34', '74']|-1|['Shawn Lehigh', 'Ronnie Hernandez', 'J.P. Guerrero']
1802692|12/16/2019 07:00 PM|486906|486928|['37', '35', '72']|['35', '28', '63']|2423|['Anthony Burris', 'Tim Clougherty', 'Raymie Styons']
1802677|12/16/2019 07:00 PM|486665|486685|['32', '33', '65']|['25', '46', '71']|12290|['Michael Greenstein', 'Kipp Kissinger', 'Joe DeRosa']
1802686|12/16/2019 08:00 PM|486758|486693|['28', '29', '57']|['31', '37', '68']|883|['Brent Dugas', 'Rodrick Dixon', 'Doug Sirmons']
1802690|12/16/2019 08:00 PM|486734|486923|['20', '18', '38']|['45', '29', '74']|3016|['Bryan Washer', 'Andrew Walton', 'Tyler Kumpf']
1802700|12/16/2019 08:00 PM|486830|486715|['40', '45', '85']|['27', '20', '47']|347|['Jesse  Joseph', 'Marcu Gossard', 'Dan Dorian']
1802697|12/16/2019 08:00 PM|491252|486873|['32', '35', '67']|['52', '61', '113']|121|[]
1802696|12/16/2019 08:00 PM|486918|486944|['31', '34', '65']|['34', '45', '79']|2523|['Chris Pacsi', 'Rob Kueneman', 'Kelly Pfeifer']
1802712|12/16/2019 08:30 PM|486834|486874|['23', '36', '59']|['47', '38', '85']|2155|['Gabe Tucker', 'Mick Fieldbinder', 'Tim Gattis']
1802701|12/16/2019 09:00 PM|486791|486862|['31', '32', '11', '74']|['25', '38', '5', '68']|1084|['Klaus Endrissat', 'Brent Meaux', 'David Hall']
1802695|12/16/2019 09:00 PM|486941|486688|['29', '25', '54']|['37', '35', '72']|5969|['Ryan McDaniel', 'Randy Richardson', 'Jeff Wooten']
1802698|12/16/2019 10:00 PM|486837|486973|['31', '29', '60']|['33', '33', '66']|1073|['Marques Pettigrew', 'Verne Harris', 'Eric Curry']
1802683|12/16/2019 10:00 PM|486893|486793|['38', '27', '65']|['24', '43', '67']|634|['Jeff Ketchu', 'Nate Harris', 'Tony Padilla']
1802725|12/17/2019 12:00 AM|486801|486984|['41', '38', '79']|['34', '49', '83']|689|['Jim Bruno', 'Patrick Rock', 'Matt Potter']
1802732||486731|486797|['21', '25', '46']|['25', '35', '60']|1178|['A.J. Desai', 'Trey Styons', 'Jerry Heater']
1802724|12/17/2019 12:00 AM|486740|486840|['39', '42', '81']|['48', '50', '98']|5542|['Bart Lenox', 'Keith Kimble', 'Doug Shows']
1802721|12/17/2019 12:00 AM|486946|486818|['19', '39', '58']|['34', '37', '71']|13129|['Chance Moore', 'Tony Greene', 'Pat Adams']
1802728|12/17/2019 01:00 AM|486753|486653|['27', '52', '79']|['49', '40', '89']|15450|['Michael Swoboda', 'Wil Howard', 'Byron Jarrett']
1802722|12/17/2019 01:00 AM|490711|486824|['43', '31', '74']|['53', '39', '92']|2468|['Drew` Bontrager', 'Winston Stith', 'Kelly Self']
1817411||486879|486941|['39', '29', '17', '85']|['40', '28', '3', '71']|-1|['Ronnie Hernandez', 'Shawn Legigh', 'J.P. Guerrero']
1817412||486794|486688|['30', '31', '61']|['30', '37', '67']|6934|['Jeff Wooten', 'Ryan McDaniel', 'Randy Richardson']
1802740|12/17/2019 11:00 AM|486663|486720|['27', '46', '73']|['42', '51', '93']|5312|['Mark Schnur', 'J.W. Lucas', 'Jonathan Barber']
1802753|12/17/2019 04:30 PM|486870|486975|['42', '31', '13', '86']|['30', '43', '17', '90']|-1|"[""Andy  O'Brien"", 'Mike  Kitts', 'Ron Tyburski']"
1802763|12/17/2019 06:00 PM|486673|486924|['33', '43', '76']|['32', '46', '78']|1891|['Grant  Todey', 'Sean Lineberger', 'Lee Kluttz']
1802769|12/17/2019 06:30 PM|486900|486846|['24', '31', '55']|['42', '39', '81']|4088|['Greg Evans', 'Joe Lindsay', 'Jamie Luckie']
1802772|12/17/2019 07:00 PM|487718|486989|['26', '40', '66']|['52', '63', '115']|505|['Chet Walker', 'Jermaine Rogers', 'Joe Palacz']
1802800|12/17/2019 07:00 PM|486841|486976|['37', '46', '83']|['22', '29', '51']|-1|['Lamar  Simpson', 'Jeff  Anderson', 'Mike Eades']
1802793|12/17/2019 07:00 PM|486914|486724|['22', '28', '50']|['49', '43', '92']|2773|['Glenn Mayborg', 'Josh White', 'Shane Staggs']
1802789|12/17/2019 07:00 PM|486902|486828|['16', '41', '57']|['35', '36', '71']|2584|['Bill Jacobson', 'Mike Nance', 'Ted Valentine']
1802778|12/17/2019 07:00 PM|486759|486922|['35', '47', '82']|['25', '51', '76']|1206|['Steven Perry Jr. ', 'Jamahl Ralls', 'Clarence Armstrong']
1802775|12/17/2019 07:00 PM|486948|486832|['29', '26', '55']|['31', '29', '60']|1077|['Donnie Eppley', 'John Floyd', 'Courtney Green']
1802773|12/17/2019 07:00 PM|486659|486958|['26', '22', '48']|['35', '45', '80']|13177|['Brooks Wells', 'Steve McJunkins', 'Rob Riley']
1802729|12/17/2019 07:30 PM|486942|486889|['30', '30', '60']|['28', '41', '69']|2156|['Josh Klem', 'James Hicks', 'Kerby Sitton']
1802770|12/17/2019 07:30 PM|486678|486747|['37', '23', '60']|['33', '45', '78']|1364|['Jason Baker', 'Steve Divine', 'Rob Rorke']
1802799|12/17/2019 08:00 PM|486963|486802|['53', '44', '97']|['25', '34', '59']|407|['Dan Nowakowski', 'Lewis Garrison', 'Randy Heimerman']
1802723|12/17/2019 08:00 PM|487061|486716|['29', '24', '53']|['42', '33', '75']|3012|['Joey Richardson', 'Davis Maxwell', 'Jabir Walker']
1802727|12/17/2019 08:00 PM|487076|486992|['34', '35', '69']|['41', '41', '82']|4672|['Tommy Short', 'Tyler Kumpf', 'Bret Smith']
1802731|12/17/2019 08:00 PM|487635|486945|['23', '27', '50']|['54', '55', '109']|1091|['Kirk Smith', 'Levon Zakarian', 'Chris Pacsi']
1802798|12/17/2019 08:00 PM|486750|486756|['21', '35', '56']|['27', '36', '63']|2455|['Doug Simmons', 'Keith Patterson', 'James Duke']
1802796|12/17/2019 08:00 PM|487260|486767|['26', '35', '61']|['50', '30', '80']|724|['Anthony Eades', 'Nick Heater', 'Cory Gammon']
1802783|12/17/2019 08:00 PM|486690|486739|['20', '37', '57']|['32', '40', '72']|773|"['Rob Kueneman', ""Rick O'Neill"", 'Brad Ferrie']"
1802776|12/17/2019 08:00 PM|486852|486898|['27', '45', '72']|['42', '51', '93']|13898|['Justin Porterfield', 'Tommy Morrissey', 'Bo  Boroski']
1802803|12/17/2019 08:30 PM|486961|486815|['38', '35', '73']|['41', '42', '83']|17146|['James Breeding', 'Kipp Kissinger', 'Ray Natili']
1802795|12/17/2019 09:00 PM|486733|486936|['31', '40', '71']|['37', '54', '91']|10925|['Deldre Carr', 'Kevin  Brill', 'John Higgins']
1802766|12/17/2019 09:00 PM|486999|486671|['24', '32', '56']|['18', '46', '64']|3303|['Crystal Hogan', 'Chris Rastatter', 'David Hall']
1802779|12/17/2019 09:00 PM|486822|486950|['35', '29', '64']|['52', '34', '86']|1460|['Eric Anderson', 'Bob Staffen', 'Verne Harris']
1802791|12/17/2019 09:00 PM|487314|486695|['29', '13', '42']|['50', '49', '99']|1386|['Marques Pettigrew', 'Olandis Poole', 'Gerry Polland']
1802816|12/17/2019 09:00 PM|486977|486959|['37', '32', '69']|['17', '34', '51']|5663|['Bill Ek', 'Paul Szlec', 'D.J Carstensen']
1802768|12/17/2019 09:05 PM|486930|486833|['28', '28', '56']|['49', '48', '97']|1054|['D.J. McCall', 'Mike Reed', 'Randy McCall']
